TSTEP,Rh_litter,Rh_soil,Rh_total,C_litter,C_soil,C_total
3170,1.4592154,2.6967676,4.155983,4.1672688,21.288185,25.455454
3171,1.3291283,2.475075,3.8042033,4.166872,21.287384,25.454256
3172,1.310034,2.2810094,3.5910435,4.166525,21.286753,25.453278
3173,1.299912,2.2820415,3.5819535,4.1662235,21.286104,25.452328
3174,1.2836463,2.0738187,3.357465,4.1659546,21.285645,25.4516
3175,1.5228456,1.6710321,3.1938777,4.1651554,21.285887,25.451042
3176,1.9161203,1.9888434,3.9049637,4.1634827,21.286304,25.449787
3177,1.4997644,2.132753,3.6325173,4.162758,21.286058,25.448816
3178,1.2405121,2.0231526,3.2636647,4.162634,21.285597,25.44823
3179,1.1897099,1.9903982,3.180108,4.1626415,21.2851,25.447742
3180,1.1632261,2.0932045,3.2564306,4.1627254,21.28447,25.447195
3181,1.0857418,2.043301,3.1290429,4.163006,21.283789,25.446795
3182,1.1916609,2.1489875,3.3406484,4.163067,21.283133,25.4462
3183,1.2651908,2.2340581,3.499249,4.162977,21.282484,25.445461
3184,1.2733285,2.2266583,3.499987,4.1628895,21.28185,25.44474
3185,1.2115932,2.1358209,3.347414,4.162958,21.28123,25.44419
3186,1.2844534,2.187334,3.4717875,4.1628838,21.280647,25.443531
3187,1.2405193,2.2200162,3.4605355,4.1629257,21.279976,25.442902
3188,1.0801628,2.095,3.1751628,4.163349,21.279228,25.442577
3189,1.3087223,2.077029,3.3857512,4.1632786,21.278782,25.44206
3190,1.3643011,1.8086601,3.1729612,4.1630974,21.278671,25.441769
3191,1.2295876,1.5716474,2.801235,4.1632366,21.278627,25.441864
3192,1.0640984,1.4762084,2.5403068,4.163763,21.278473,25.442236
3193,0.9917091,1.39612,2.387829,4.1644726,21.278307,25.44278
3194,0.8418735,1.2961501,2.1380236,4.165537,21.278053,25.44359
3195,0.8506197,1.2565085,2.1071281,4.1665974,21.27785,25.444447
3196,0.80265903,1.1952726,1.9979316,4.1677895,21.277643,25.445433
3197,0.8506253,1.2763369,2.1269622,4.168892,21.277414,25.446306
3198,0.8195354,1.3041283,2.1236637,4.170084,21.277119,25.447203
3199,0.7997229,1.2668514,2.0665743,4.171343,21.276833,25.448175
3200,0.864586,1.3310374,2.1956234,4.1724796,21.27656,25.44904
3201,1.2329787,1.4532553,2.686234,4.172817,21.276613,25.44943
3202,1.0440103,1.4251183,2.4691286,4.1735935,21.276463,25.450056
3203,1.0649699,1.4728862,2.537856,4.174347,21.276289,25.450636
3204,1.1347854,1.578825,2.7136104,4.1749687,21.27609,25.45106
3205,1.1962262,1.7252575,2.9214838,4.175476,21.275822,25.451298
3206,1.2463878,1.8517057,3.0980935,4.175894,21.275484,25.451378
3207,1.2986479,1.9901626,3.2888105,4.17622,21.27507,25.45129
3208,1.2594923,1.8635029,3.1229951,4.176653,21.274734,25.451387
3209,0.9698905,1.6050631,2.5749536,4.1777477,21.274303,25.452051
3210,0.7617308,1.3663038,2.1280346,4.179323,21.273859,25.453182
3211,0.773837,1.2982327,2.0720696,4.180893,21.273495,25.454388
3212,0.8148755,1.2994565,2.114332,4.182394,21.273176,25.45557
3213,0.7588093,1.2816811,2.0404904,4.184038,21.272806,25.456844
3214,0.6878003,1.1483173,1.8361176,4.1858616,21.272482,25.458344
3215,0.78342044,1.1080612,1.8914816,4.2257404,21.27229,25.49803
3216,0.8724489,1.1262326,1.9986815,4.2614193,21.272146,25.533566
3217,1.0682861,1.0990211,2.1673071,4.2930737,21.272226,25.5653
3218,1.2898599,1.3634378,2.6532977,4.3209305,21.272255,25.593185
3219,1.30432,1.3576888,2.6620088,4.3458576,21.272284,25.618141
3220,1.1309316,1.1951685,2.3261,4.368538,21.272274,25.640812
3221,1.072555,1.080443,2.152998,4.3889847,21.272305,25.66129
3222,1.1447139,1.0497987,2.1945126,4.407175,21.272434,25.67961
3223,1.401895,1.141253,2.543148,4.4229527,21.27273,25.695683
3224,1.6374825,1.2933658,2.9308484,4.436554,21.273108,25.709661
3225,1.4428391,1.2150908,2.65793,4.44903,21.273354,25.722383
3226,1.7276442,1.2819426,3.0095868,4.4595585,21.273819,25.733377
3227,1.9225831,1.4147837,3.3373668,4.468466,21.274343,25.74281
3228,2.1107848,1.519285,3.6300697,4.475891,21.27495,25.750841
3229,2.1704323,1.5873988,3.757831,4.4822063,21.275541,25.757748
3230,2.3844986,1.6898532,4.074352,4.4872,21.276243,25.763443
3231,2.272208,1.6698656,3.9420736,4.491621,21.276846,25.768467
3232,1.7493176,1.397347,3.1466646,4.496374,21.277193,25.773567
3233,1.4565555,1.2052754,2.661831,4.5010643,21.277435,25.7785
3234,1.3381443,1.0661552,2.4042995,4.5053997,21.277699,25.783098
3235,1.4489241,1.0914097,2.5403337,4.508993,21.278048,25.78704
3236,1.5882099,1.1660268,2.7542367,4.511839,21.278461,25.7903
3237,2.052837,1.3619072,3.4147441,4.513323,21.279146,25.792469
3238,2.0242162,1.4064283,3.4306445,4.51449,21.279755,25.794245
3239,1.6283875,1.2608414,2.8892288,4.516102,21.280107,25.79621
3240,1.2849287,1.0421923,2.327121,4.5180893,21.280338,25.798428
3241,1.0666786,0.9011649,1.9678435,4.520241,21.28049,25.800732
3242,0.9796264,0.8053007,1.7849271,4.522318,21.280655,25.802973
3243,1.0925753,0.842892,1.9354674,4.5239487,21.280893,25.804842
3244,0.98822165,0.80323064,1.7914523,4.525591,21.281067,25.806658
3245,0.8490459,0.70854676,1.5575926,4.527334,21.281197,25.80853
3246,0.97052354,0.72184116,1.6923647,4.5634956,21.28143,25.844925
3247,1.0448219,0.7420012,1.786823,4.562977,21.281713,25.84469
3248,1.3056369,0.86856794,2.1742048,4.561941,21.282127,25.844069
3249,1.2341831,0.8653479,2.099531,4.5610466,21.282475,25.843521
3250,1.2210656,0.8531884,2.074254,4.560177,21.282822,25.842999
3251,1.2481824,0.86833274,2.1165152,4.559252,21.283182,25.842434
3252,1.2860994,0.8937722,2.1798716,4.5582523,21.283554,25.841806
3253,1.1102283,0.8192136,1.9294419,4.557602,21.283827,25.841429
3254,1.426308,0.9458066,2.3721147,4.556322,21.284286,25.840609
3255,1.2178097,0.8864749,2.1042845,4.555456,21.2846,25.840055
3256,1.1446049,0.8267768,1.9713818,4.554737,21.284899,25.839636
3257,1.3948972,0.9442201,2.3391173,4.5535164,21.285332,25.838848
3258,1.0253011,0.802529,1.8278301,4.553032,21.28554,25.838572
3259,0.8642967,0.6878834,1.55218,4.552868,21.285702,25.83857
3260,0.9033192,0.69926184,1.602581,4.5526257,21.285892,25.838518
3261,0.7406989,0.5912755,1.3319744,4.5527077,21.28603,25.838737
3262,1.1461002,0.742044,1.8881441,4.551979,21.28642,25.8384
3263,1.6230417,1.0035912,2.626633,4.5502987,21.287025,25.837324
3264,1.1188209,0.83606166,1.9548826,4.5496254,21.287294,25.83692
3265,1.0769869,0.8243382,1.9013251,4.549034,21.287533,25.836567
3266,0.90651745,0.76656824,1.6730857,4.548786,21.287659,25.836445
3267,1.0304668,0.77970773,1.8101745,4.5482883,21.287897,25.836185
3268,1.5310479,0.95976436,2.4908123,4.5467854,21.288458,25.835243
3269,1.0854336,0.84867525,1.9341089,4.546179,21.288681,25.83486
3270,1.1331711,0.82874066,1.9619118,4.545473,21.288975,25.834448
3271,1.0880802,0.81132966,1.8994099,4.544857,21.28924,25.834097
3272,0.994068,0.7699337,1.7640017,4.54443,21.289454,25.833883
3273,0.8298978,0.7297508,1.5596486,4.5443306,21.289543,25.833874
3274,0.81556284,0.70105505,1.5166179,4.544258,21.289648,25.833906
3275,0.6494691,0.63603085,1.2854999,4.5445175,21.289652,25.83417
3276,0.7101556,0.63665426,1.3468099,4.5446568,21.289715,25.834372
3277,1.0547923,0.7321136,1.7869059,4.5441036,21.29003,25.834133
3278,1.1287625,0.799985,1.9287475,4.5434017,21.290352,25.833754
3279,0.9441525,0.7178625,1.662015,4.54307,21.29057,25.83364
3280,1.5312591,0.9412764,2.4725354,4.541563,21.291153,25.832716
3281,1.8381121,1.1633923,3.0015044,4.53944,21.291822,25.831263
3282,1.1815219,0.9166952,2.098217,4.5386353,21.292078,25.830713
3283,1.0993395,0.86313224,1.9624717,4.5379925,21.292307,25.8303
3284,0.906732,0.7682654,1.6749974,4.537733,21.292439,25.830172
3285,0.65397006,0.6221114,1.2760814,4.537981,21.292463,25.830444
3286,0.8868158,0.6764226,1.5632384,4.53776,21.29267,25.83043
3287,0.86547095,0.6918133,1.5572842,4.5375824,21.292837,25.83042
3288,0.8072367,0.63774705,1.4449837,4.5375175,21.293003,25.83052
3289,1.1059134,0.7860979,1.8920113,4.5368595,21.293318,25.830177
3290,0.786079,0.6450736,1.4311526,4.5368385,21.293455,25.830294
3291,1.0871794,0.76177,1.8489494,4.536215,21.293777,25.829992
3292,0.9584098,0.7535969,1.7120067,4.5358486,21.293978,25.829826
3293,0.8241409,0.6717533,1.4958942,4.5357513,21.294127,25.829878
3294,0.7391334,0.6170257,1.3561591,4.535824,21.294245,25.830069
3295,0.83213717,0.6607668,1.492904,4.5357094,21.294413,25.830122
3296,0.7589226,0.6415671,1.4004897,4.5357437,21.294525,25.830269
3297,0.8478785,0.6612074,1.5090859,4.535597,21.29471,25.830307
3298,0.631203,0.6045316,1.2357346,4.535887,21.294731,25.830618
3299,0.5959614,0.56815785,1.1641192,4.5362453,21.294754,25.831
3300,0.49439293,0.5123258,1.0067188,4.536806,21.294733,25.83154
3301,0.46471068,0.47182336,0.93653405,4.537428,21.294722,25.83215
3302,0.7435459,0.5510987,1.2946446,4.537487,21.294912,25.8324
3303,0.7396939,0.5872097,1.3269036,4.5375576,21.295061,25.832619
3304,0.6493392,0.56297886,1.2123181,4.5378075,21.295145,25.832952
3305,0.6213032,0.54966044,1.1709636,4.5381145,21.295214,25.833328
3306,0.7485183,0.57572216,1.3242404,4.538166,21.295383,25.83355
3307,0.8592651,0.62641716,1.4856822,4.5379944,21.295614,25.833609
3308,0.83975345,0.65351814,1.4932716,4.537861,21.2958,25.83366
3309,0.56698847,0.49406183,1.0610503,4.538275,21.29587,25.834145
3310,0.5877116,0.48471177,1.0724233,4.5386467,21.29597,25.834618
3311,0.69533974,0.53295046,1.2282902,4.538803,21.296131,25.834934
3312,0.81493175,0.5894269,1.4043586,4.538719,21.296356,25.835075
3313,0.75466996,0.5954457,1.3501157,4.5387573,21.296513,25.83527
3314,0.760352,0.60094404,1.361296,4.538782,21.29667,25.835453
3315,0.6522466,0.5674503,1.2196969,4.5390263,21.296753,25.83578
3316,0.94805133,0.64320886,1.5912602,4.5386734,21.297058,25.835732
3317,1.0141325,0.7258039,1.7399364,4.538191,21.297346,25.835537
3318,0.88615143,0.6850246,1.571176,4.537964,21.297546,25.83551
3319,0.7438794,0.618303,1.3621824,4.538021,21.29767,25.835691
3320,0.5694093,0.51167053,1.0810798,4.5384293,21.297726,25.836155
3321,0.6732286,0.5133152,1.1865438,4.5386257,21.297886,25.836512
3322,0.97289795,0.6394847,1.6123827,4.5382214,21.298222,25.836443
3323,1.4294099,0.90066755,2.3300774,4.5369034,21.298754,25.835657
3324,1.0766134,0.78717756,1.863791,4.536293,21.299044,25.835337
3325,1.300669,0.8765862,2.1772552,4.5352306,21.299473,25.834703
3326,1.6893451,1.0707505,2.7600956,4.533388,21.300098,25.833487
3327,1.4877974,1.0801731,2.5679705,4.531952,21.30051,25.832462
3328,1.1183693,0.8984558,2.0168252,4.5312557,21.300734,25.83199
3329,0.8822363,0.7517709,1.6340072,4.5310326,21.300865,25.831898
3330,0.90306735,0.73344624,1.6365136,4.5307674,21.301037,25.831804
3331,0.8513744,0.701689,1.5530634,4.5306053,21.301188,25.831793
3332,0.81363124,0.6606155,1.4742467,4.5305176,21.301344,25.831861
3333,0.88581586,0.69779086,1.5836067,4.530287,21.301535,25.831821
3334,1.0517092,0.79269326,1.8444024,4.5297203,21.3018,25.83152
3335,0.7166022,0.6331508,1.349753,4.529829,21.301884,25.831713
3336,0.863888,0.66736436,1.5312524,4.5296383,21.302084,25.831722
3337,0.9701183,0.75278604,1.7229043,4.529236,21.302307,25.831543
3338,0.7531779,0.65258455,1.4057624,4.5292683,21.30241,25.831678
3339,0.7044424,0.59517825,1.2996206,4.529398,21.302523,25.83192
3340,0.8898502,0.6529216,1.5427718,4.5291557,21.302765,25.83192
3341,1.2795126,0.8554516,2.1349642,4.5281296,21.303198,25.831327
3342,1.462469,1.0026625,2.4651315,4.5267334,21.303669,25.830402
3343,0.9410708,0.8061502,1.747221,4.5263863,21.30381,25.830196
3344,0.82540905,0.697845,1.523254,4.5262737,21.303942,25.830215
3345,0.6443807,0.6058011,1.2501818,4.5265236,21.303984,25.830507
3346,0.57738936,0.524907,1.1022964,4.526907,21.304039,25.830946
3347,0.7069734,0.5701398,1.2771132,4.527029,21.30418,25.83121
3348,0.94543743,0.66945815,1.6148956,4.5266705,21.304464,25.831135
3349,1.5356708,0.94581896,2.4814897,4.5251236,21.30507,25.830194
3350,1.9152399,1.1883625,3.1036024,4.522814,21.305819,25.828632
3351,1.9428284,1.3159688,3.2587972,4.520445,21.306469,25.826914
3352,1.6001664,1.214028,2.8141944,4.5187683,21.306871,25.82564
3353,1.2037656,1.0028534,2.206619,4.517889,21.307085,25.824974
3354,1.616999,1.1681062,2.7851052,4.5161724,21.307556,25.823729
3355,0.9990006,0.91508657,1.9140872,4.515705,21.30765,25.823355
3356,1.002827,0.8526795,1.8555065,4.5152264,21.307812,25.823038
3357,1.1606064,0.9115405,2.072147,4.514429,21.308077,25.822506
3358,1.4138838,1.0454572,2.459341,4.5131207,21.308466,25.821587
3359,1.482322,1.1250756,2.6073976,4.511673,21.308846,25.820518
3360,1.692513,1.2565386,2.9490516,4.5098,21.309309,25.819109
3361,1.8394521,1.3537642,3.1932163,4.5076294,21.309826,25.817455
3362,1.692643,1.3442532,3.0368962,4.5057545,21.310204,25.815958
3363,1.1532255,1.0607604,2.213986,4.5049686,21.310314,25.815283
3364,1.0934188,0.9628932,2.056312,4.504301,21.310465,25.814766
3365,1.1694956,0.9935095,2.163005,4.503481,21.310661,25.814142
3366,1.0114768,0.92944026,1.940917,4.5029793,21.31076,25.81374
3367,1.0076632,0.88881665,1.89648,4.5024834,21.310898,25.813381
3368,1.2261934,0.9981985,2.224392,4.501545,21.31115,25.812695
3369,1.4693574,1.1543986,2.623756,4.5001125,21.311497,25.81161
3370,1.7263402,1.2613066,2.9876468,4.4981594,21.312,25.81016
3371,1.8588178,1.3865299,3.2453477,4.4959373,21.312515,25.808453
3372,1.8713324,1.4747963,3.3461287,4.4936867,21.312958,25.806644
3373,1.2939262,1.2079849,2.5019112,4.492609,21.313072,25.805681
3374,1.4269307,1.1531117,2.5800424,4.491255,21.313383,25.804638
3375,1.5241979,1.2881535,2.8123515,4.489706,21.313658,25.803364
3376,1.803111,1.3663188,3.1694298,4.487589,21.314144,25.801733
3377,1.8773953,1.5186886,3.3960838,4.485317,21.314556,25.799873
3378,1.2998737,1.24502,2.5448937,4.4842205,21.314646,25.798866
3379,1.5436319,1.2581972,2.801829,4.482624,21.314978,25.797602
3380,1.673221,1.4055437,3.0787647,4.4807625,21.315296,25.796059
3381,1.1011626,1.120099,2.2212615,4.4800663,21.315308,25.795374
3382,1.09468,1.0379335,2.1326134,4.4793816,21.315397,25.794779
3383,1.3239301,1.1265303,2.4504604,4.4782276,21.315638,25.793865
3384,1.4567711,1.2364142,2.6931853,4.476803,21.315905,25.792707
3385,1.4712191,1.2902431,2.7614622,4.4753475,21.316135,25.791483
3386,1.1407503,1.1135997,2.25435,4.4745674,21.316198,25.790766
3387,1.2882473,1.1283853,2.4166327,4.473482,21.316402,25.789885
3388,1.4058783,1.2385452,2.6444235,4.4721565,21.31662,25.788776
3389,1.5383244,1.3195999,2.8579242,4.47056,21.316895,25.787455
3390,1.6763127,1.3827779,3.0590906,4.4686794,21.317251,25.78593
3391,1.7932504,1.4764892,3.2697396,4.4665585,21.317638,25.784197
3392,2.0758069,1.6650426,3.7408495,4.4638596,21.318132,25.781992
3393,2.0376868,1.7877524,3.8254392,4.461235,21.318466,25.779701
3394,1.5277095,1.5723853,3.1000948,4.459654,21.318483,25.778137
3395,1.7704359,1.5429312,3.3133671,4.457571,21.318787,25.776358
3396,1.4854957,1.4619001,2.9473958,4.456072,21.318874,25.774946
3397,1.3831635,1.3475249,2.7306883,4.4547806,21.31897,25.77375
3398,1.9543847,1.5276049,3.4819896,4.4523125,21.31949,25.771803
3399,3.003952,2.1631684,5.1671205,4.447687,21.320482,25.76817
3400,3.231912,2.5336897,5.7656016,4.442589,21.32135,25.763939
3401,3.3030112,2.778169,6.08118,4.437336,21.322056,25.759392
3402,2.8784003,2.8123164,5.6907167,4.432955,21.32228,25.755236
3403,2.079304,2.1464574,4.2257614,4.430212,21.322332,25.752544
3404,2.0919342,2.0824056,4.17434,4.4274387,21.322466,25.749905
3405,2.3412628,2.2195382,4.560801,4.4241467,21.322733,25.74688
3406,2.095349,2.117615,4.212964,4.421364,21.322844,25.744207
3407,1.8124189,1.9464409,3.7588599,4.4191666,21.322824,25.741991
3408,1.6817999,1.9225745,3.6043744,4.417242,21.322691,25.739933
3409,1.5342774,1.8746798,3.4089572,4.4156246,21.32245,25.738075
3410,1.946805,1.8979783,3.8447833,4.4131546,21.322634,25.735788
3411,2.203511,2.1347497,4.3382607,4.4101562,21.322859,25.733015
3412,2.1639862,2.1752186,4.339205,4.407242,21.323004,25.730246
3413,2.4202743,2.341073,4.7613473,4.403797,21.323265,25.727062
3414,1.7420201,2.0651512,3.8071713,4.4017715,21.32307,25.724842
3415,1.5071434,1.8490311,3.3561745,4.400236,21.322842,25.723078
3416,1.4339601,1.8415791,3.2755392,4.398859,21.322542,25.721401
3417,1.3922698,1.9200444,3.3123143,4.3975735,21.32212,25.719694
3418,1.94647,2.0187767,3.9652467,4.395138,21.322205,25.717342
3419,2.237315,2.194801,4.432116,4.3920937,21.322433,25.714527
3420,2.3039882,2.4084332,4.7124214,4.388918,21.322523,25.711441
3421,1.8036764,2.1278622,3.9315386,4.3867874,21.322353,25.70914
3422,1.4594517,1.8209915,3.2804432,4.38538,21.322117,25.707497
3423,1.5499347,1.8819653,3.4319,4.383787,21.32192,25.705708
3424,1.7787457,2.2578592,4.036605,4.3817253,21.321596,25.703321
3425,1.6892853,2.6040168,4.293302,4.37986,21.320827,25.700687
3426,1.4481392,2.8263168,4.274456,4.3785076,21.319572,25.69808
3427,1.2789617,2.8859797,4.1649413,4.3775177,21.31807,25.695587
3428,2.0679555,2.902123,4.9700785,4.374872,21.317427,25.692299
3429,1.5678775,2.8274505,4.395328,4.3732834,21.316309,25.689592
3430,1.2974219,2.3305194,3.6279414,4.372267,21.315393,25.68766
3431,2.0279026,1.8518782,3.8797808,4.369709,21.315773,25.685482
3432,2.2095847,1.915994,4.125579,4.36677,21.316294,25.683064
3433,2.3778055,2.5107243,4.88853,4.3634815,21.316406,25.679888
3434,2.030036,2.537477,4.567513,4.3609276,21.31611,25.677038
3435,1.6564934,2.3703854,4.026879,4.359169,21.315569,25.674738
3436,1.386997,2.203393,3.59039,4.3579826,21.314898,25.67288
3437,2.131109,2.4704936,4.6016026,4.3552284,21.31479,25.67002
3438,1.7951016,2.297214,4.0923157,4.3531857,21.314487,25.667673
3439,2.052845,2.3322005,4.3850455,4.3505993,21.31444,25.66504
3440,1.9019077,2.364453,4.2663608,4.348339,21.314194,25.662533
3441,2.3248427,2.6246116,4.9494543,4.3451824,21.314167,25.65935
3442,2.0187674,2.7629972,4.7817645,4.34268,21.313662,25.656342
3443,1.4135962,2.9178786,4.331475,4.3414726,21.31232,25.653793
3444,2.4156775,2.4203086,4.835986,4.338131,21.312614,25.650745
3445,2.3305607,2.219963,4.5505238,4.3349705,21.31302,25.647991
3446,2.097586,2.1987212,4.296307,4.3323097,21.313189,25.645498
3447,2.2991674,2.6871936,4.986361,4.329216,21.3131,25.642317
3448,2.2114584,2.7841117,4.99557,4.326313,21.312822,25.639135
3449,1.9876406,2.7826626,4.7703032,4.3238926,21.312292,25.636185
3450,1.4255772,2.829072,4.254649,4.3226814,21.311077,25.633759
3451,1.1431172,2.857775,4.000892,4.3220806,21.309513,25.631594
3452,1.3172543,2.5994895,3.9167438,4.3211136,21.308407,25.62952
3453,1.9720116,2.6092157,4.5812273,4.318739,21.308044,25.626783
3454,2.1675565,2.7472565,4.914813,4.3159466,21.30777,25.623716
3455,1.9601731,2.7208214,4.6809945,4.3136005,21.307291,25.620892
3456,2.1032977,2.744069,4.847367,4.31094,21.306955,25.617895
3457,2.2402918,2.931207,5.171499,4.307987,21.306597,25.614584
3458,1.8999391,3.041438,4.941377,4.305769,21.305738,25.611507
3459,1.4920859,3.1375499,4.629636,4.3044357,21.304317,25.608753
3460,1.5440571,3.3928807,4.936938,4.3029995,21.3027,25.6057
3461,2.1262345,3.0312943,5.157529,4.300308,21.302124,25.602432
3462,2.0132124,2.3300207,4.343233,4.297859,21.302124,25.599983
3463,1.8819222,2.3863835,4.268306,4.2956963,21.30192,25.597616
3464,1.9705572,2.339232,4.309789,4.2933426,21.30187,25.595213
3465,1.6809092,2.3139942,3.9949033,4.2916183,21.301512,25.59313
3466,1.8088334,2.4055583,4.2143917,4.2896214,21.301214,25.590836
3467,1.8770571,2.705596,4.582653,4.2874813,21.300697,25.588179
3468,1.8383465,2.6524692,4.4908156,4.2854233,21.300194,25.585617
3469,1.8575289,2.7008102,4.558339,4.283325,21.299667,25.582993
3470,1.6304493,2.7459054,4.3763547,4.281727,21.298832,25.580559
3471,1.6524379,2.823034,4.475472,4.2800846,21.297949,25.578033
3472,1.9183865,2.7504082,4.6687946,4.2778683,21.297453,25.575321
3473,1.7200944,2.6076906,4.327785,4.276087,21.296871,25.572958
3474,1.4116516,2.6877828,4.0994344,4.2749805,21.295847,25.570827
3475,0.95903087,2.9351394,3.8941703,4.274868,21.294043,25.56891
3476,1.6861043,2.7157679,4.401872,4.273176,21.293316,25.566492
3477,1.8302442,1.9610335,3.7912776,4.2711678,21.293518,25.564686
3478,1.6321313,2.0715187,3.70365,4.269598,21.293377,25.562975
3479,1.5845227,2.2260056,3.8105283,4.268135,21.293028,25.561163
3480,1.8043313,2.5142808,4.318612,4.2661953,21.292654,25.55885
3481,2.0935884,2.8050418,4.89863,4.263626,21.292337,25.555964
3482,1.7582107,2.643661,4.4018717,4.261793,21.291786,25.55358
3483,1.671771,2.4504013,4.1221724,4.260149,21.291328,25.551477
3484,1.6557875,2.4775996,4.133387,4.258541,21.290829,25.54937
3485,1.7748747,2.6091619,4.3840365,4.2566757,21.29034,25.547016
3486,1.8947215,2.7232103,4.617932,4.254549,21.289885,25.544434
3487,1.9332714,2.7378502,4.6711216,4.2523365,21.289465,25.541801
3488,1.7430415,2.3929205,4.135962,4.2505417,21.289167,25.53971
3489,1.7063046,2.6268516,4.333156,4.248827,21.288593,25.53742
3490,1.9414661,2.8694866,4.8109527,4.2465954,21.288061,25.534657
3491,2.0143454,3.0268033,5.0411487,4.2442017,21.287466,25.531668
3492,1.9646041,2.9926908,4.957295,4.2419167,21.28685,25.528767
3493,2.0381622,3.0852761,5.1234384,4.2394676,21.286236,25.525703
3494,1.9421444,3.1408644,5.083009,4.237236,21.285452,25.522688
3495,2.051979,3.1780791,5.230058,4.2347527,21.284771,25.519524
3496,1.8849113,3.0750005,4.959912,4.2326393,21.283995,25.516634
3497,1.8738022,2.9714274,4.8452296,4.230547,21.28331,25.513857
3498,1.7551577,2.9489205,4.704078,4.228718,21.282509,25.511227
3499,1.8091075,2.896004,4.7051115,4.2267647,21.281828,25.508593
3500,1.7292657,3.0971322,4.826398,4.224989,21.280853,25.505842
3501,1.4025693,3.2324271,4.6349964,4.223942,21.279346,25.503288
3502,0.9121392,2.8871362,3.7992754,4.2240295,21.277584,25.501614
3503,0.81268406,2.7815204,3.5942044,4.224346,21.275806,25.500153
